CORNERSNAP-RESOLVE: frame 10480 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10480 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10480 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10480 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10480 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10480 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10480 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10480 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10481 obj 127040355 rewind (37.361,0.105,-2.225)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10481 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10481 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10481 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10481 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10481 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10481 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10481 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10481 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10481 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10481 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10482 obj 127040355 rewind (37.351,0.105,-2.243)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10482 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10482 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10482 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10482 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10482 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10482 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10482 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10482 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10482 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10482 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10483 obj 127040355 rewind (37.344,0.105,-2.255)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10483 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10483 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10483 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10483 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10483 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10483 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10483 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10483 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10483 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10483 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10484 obj 127040355 rewind (37.373,0.105,-2.205)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10484 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10484 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10484 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10484 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10484 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10484 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10484 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10484 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10484 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10484 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10485 obj 127040355 rewind (37.385,0.105,-2.184)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10485 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10485 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10485 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10485 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10485 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10485 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10485 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10485 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10485 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10485 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10486 obj 127040355 rewind (37.382,0.105,-2.189)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10486 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10486 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10486 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10486 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10486 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10486 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10486 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10486 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10486 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10486 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10487 obj 127040355 rewind (37.368,0.105,-2.215)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10487 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10487 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10487 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10487 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10487 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10487 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10487 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10487 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10487 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10487 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10488 obj 127040355 rewind (37.355,0.105,-2.237)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10488 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10488 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10488 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10488 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10488 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10488 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10488 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10488 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10488 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10488 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10489 obj 127040355 rewind (37.379,0.105,-2.194)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10489 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10489 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10489 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10489 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10489 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10489 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10489 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10489 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10489 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10489 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10490 obj 127040355 rewind (37.370,0.105,-2.205)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10490 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10490 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10490 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10490 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10490 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10490 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10490 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10490 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10490 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10490 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10491 obj 127040355 rewind (37.377,0.105,-2.192)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10491 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10491 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10491 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10491 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10491 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10491 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10491 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10491 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10491 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10491 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10492 obj 127040355 rewind (37.374,0.105,-2.191)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10492 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10492 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10492 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10492 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10492 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10492 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10492 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10492 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10492 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10492 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10493 obj 127040355 rewind (37.356,0.105,-2.214)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10493 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10493 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10493 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10493 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10493 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10493 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10493 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10493 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10493 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10493 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10494 obj 127040355 rewind (37.357,0.105,-2.205)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10494 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10494 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10494 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10494 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10494 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10494 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10494 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10494 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10494 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10494 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10495 obj 127040355 rewind (37.357,0.105,-2.197)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10495 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10495 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10495 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10495 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10495 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10495 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10495 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10495 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10495 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10495 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10496 obj 127040355 rewind (37.354,0.105,-2.194)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10496 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10496 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10496 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10496 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10496 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10496 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10496 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10496 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10496 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10496 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10497 obj 127040355 rewind (37.358,0.105,-2.179)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10497 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10497 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10497 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10497 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10497 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10497 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10497 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10497 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10497 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10497 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10498 obj 127040355 rewind (37.345,0.105,-2.187)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10498 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 1
CORNERSNAP-RESOLVE: frame 10498 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10498 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10498 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10498 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10498 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10498 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10498 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
CORNERSNAP-RESOLVE: frame 10498 obj 127040355 rewind (37.461,0.105,-2.055)->(37.461,0.105,-2.055) waypoints 2
